# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-03-21 12:05:42 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10254005 SALTON SEA NR WESTMORLAND CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 10254005
#            TS   parameter     statistic     Description
#          7209       62614     00003     Lake or reservoir water surface elevation above NGVD 1929, feet (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	DATE	WSE	7209_62614_00003_cd
USGS	10254005	2005-03-11	-228.10	A
USGS	10254005	2005-03-12	-228.10	A
USGS	10254005	2005-03-13	-228.10	A
USGS	10254005	2005-03-14	-228.10	A
USGS	10254005	2005-03-15	-228.10	A
USGS	10254005	2005-03-16	-228.10	A
USGS	10254005	2005-03-17	-228.10	A
USGS	10254005	2005-03-18	-228.10	A
USGS	10254005	2005-03-19	-228.10	A
USGS	10254005	2005-03-20	-228.10	A
USGS	10254005	2005-03-21	-228.10	A
USGS	10254005	2005-03-22	-228.10	A
USGS	10254005	2005-03-23	-228.10	A
USGS	10254005	2005-03-24	-228.10	A
USGS	10254005	2005-03-25	-228.10	A
USGS	10254005	2005-03-26	-228.10	A
USGS	10254005	2005-03-27	-228.10	A
USGS	10254005	2005-03-28	-228.10	A
USGS	10254005	2005-03-29	-228.10	A
USGS	10254005	2005-03-30	-228.10	A
USGS	10254005	2005-03-31	-228.10	A
USGS	10254005	2005-04-01	-228.10	A
USGS	10254005	2005-04-02	-228.10	A
USGS	10254005	2005-04-03	-228.10	A
USGS	10254005	2005-04-04	-228.10	A
USGS	10254005	2005-04-05	-228.10	A
USGS	10254005	2005-04-06	-228.10	A
USGS	10254005	2005-04-07	-228.10	A
USGS	10254005	2005-04-08	-228.10	A
USGS	10254005	2005-04-09	-228.10	A
USGS	10254005	2005-04-10	-228.10	A
USGS	10254005	2005-04-11	-228.10	A
USGS	10254005	2005-04-12	-228.10	A
USGS	10254005	2005-04-13	-228.10	A
USGS	10254005	2005-04-14	-228.00	A
USGS	10254005	2005-04-15	-228.00	A
USGS	10254005	2005-04-16	-228.00	A
USGS	10254005	2005-04-17	-228.00	A
USGS	10254005	2005-04-18	-228.00	A
USGS	10254005	2005-04-19	-228.00	A
USGS	10254005	2005-04-20	-228.00	A
USGS	10254005	2005-04-21	-228.00	A
USGS	10254005	2005-04-22	-228.00	A
USGS	10254005	2005-04-23	-228.00	A
USGS	10254005	2005-04-24	-228.10	A
USGS	10254005	2005-04-25	-228.00	A
USGS	10254005	2005-04-26	-228.00	A
USGS	10254005	2005-04-27	-228.00	A
USGS	10254005	2005-04-28	-228.00	A
USGS	10254005	2005-04-29	-228.00	A
USGS	10254005	2005-04-30	-228.00	A
USGS	10254005	2005-05-01	-228.00	A
USGS	10254005	2005-05-02	-228.00	A
USGS	10254005	2005-05-03	-228.00	A
USGS	10254005	2005-05-04	-228.00	A
USGS	10254005	2005-05-05	-228.00	A
USGS	10254005	2005-05-06	-228.00	A
USGS	10254005	2005-05-07	-228.00	A
USGS	10254005	2005-05-08	-228.00	A
USGS	10254005	2005-05-09	-228.00	A
USGS	10254005	2005-05-10	-228.00	A
USGS	10254005	2005-05-11	-228.00	A
USGS	10254005	2005-05-12	-228.00	A
USGS	10254005	2005-05-13	-228.00	A
USGS	10254005	2005-05-14	-228.00	A
USGS	10254005	2005-05-15	-228.00	A
USGS	10254005	2005-05-16	-228.00	A
USGS	10254005	2005-05-17	-228.00	A
USGS	10254005	2005-05-18	-228.00	A
USGS	10254005	2005-05-19	-228.00	A
USGS	10254005	2005-05-20	-228.00	A
USGS	10254005	2005-05-21	-228.00	A
USGS	10254005	2005-05-22	-228.00	A
USGS	10254005	2005-05-23	-228.00	A
USGS	10254005	2005-05-24	-228.00	A
USGS	10254005	2005-05-25	-228.00	A
USGS	10254005	2005-05-26	-228.00	A
USGS	10254005	2005-05-27	-228.00	A
USGS	10254005	2005-05-28	-228.00	A
USGS	10254005	2005-05-29	-228.00	A
USGS	10254005	2005-05-30	-228.00	A
USGS	10254005	2005-05-31	-228.00	A
USGS	10254005	2005-06-01	-228.00	A
USGS	10254005	2005-06-02	-228.00	A
USGS	10254005	2005-06-03	-228.00	A
USGS	10254005	2005-06-04	-228.00	A
USGS	10254005	2005-06-05	-228.00	A
USGS	10254005	2005-06-06	-228.10	A
USGS	10254005	2005-06-07	-228.10	A
USGS	10254005	2005-06-08	-228.10	A
USGS	10254005	2005-06-09	-228.10	A
USGS	10254005	2005-06-10	-228.10	A
USGS	10254005	2005-06-11	-228.10	A
USGS	10254005	2005-06-12	-228.10	A
USGS	10254005	2005-06-13	-228.10	A
USGS	10254005	2005-06-14	-228.10	A
USGS	10254005	2005-06-15	-228.10	A
USGS	10254005	2005-06-16	-228.10	A
USGS	10254005	2005-06-17	-228.10	A
USGS	10254005	2005-06-18	-228.10	A
USGS	10254005	2005-06-19	-228.10	A
USGS	10254005	2005-06-20	-228.20	A
USGS	10254005	2005-06-21	-228.20	A
USGS	10254005	2005-06-22	-228.20	A
USGS	10254005	2005-06-23	-228.20	A
USGS	10254005	2005-06-24	-228.20	A
USGS	10254005	2005-06-25	-228.20	A
USGS	10254005	2005-06-26	-228.20	A
USGS	10254005	2005-06-27	-228.20	A
USGS	10254005	2005-06-28	-228.30	A
USGS	10254005	2005-06-29	-228.30	A
USGS	10254005	2005-06-30	-228.30	A
USGS	10254005	2005-07-01	-228.30	A
USGS	10254005	2005-07-02	-228.30	A
USGS	10254005	2005-07-03	-228.30	A
USGS	10254005	2005-07-04	-228.30	A
USGS	10254005	2005-07-05	-228.30	A
USGS	10254005	2005-07-06	-228.30	A
USGS	10254005	2005-07-07	-228.30	A
USGS	10254005	2005-07-08	-228.30	A
USGS	10254005	2005-07-09	-228.30	A
USGS	10254005	2005-07-10	-228.30	A
USGS	10254005	2005-07-11	-228.30	A
USGS	10254005	2005-07-12	-228.30	A
USGS	10254005	2005-07-13	-228.30	A
USGS	10254005	2005-07-14	-228.30	A
USGS	10254005	2005-07-15	-228.30	A
USGS	10254005	2005-07-16	-228.30	A
USGS	10254005	2005-07-17	-228.30	A
USGS	10254005	2005-07-18	-228.30	A
USGS	10254005	2005-07-19	-228.30	A
USGS	10254005	2005-07-20	-228.30	A
USGS	10254005	2005-07-21	-228.30	A
USGS	10254005	2005-07-22	-228.30	A
USGS	10254005	2005-07-23	-228.30	A
USGS	10254005	2005-07-24	-228.40	A
USGS	10254005	2005-07-25	-228.40	A
USGS	10254005	2005-07-26	-228.40	A
USGS	10254005	2005-07-27	-228.40	A
USGS	10254005	2005-07-28	-228.40	A
USGS	10254005	2005-07-29	-228.40	A
USGS	10254005	2005-07-30	-228.40	A
USGS	10254005	2005-07-31	-228.40	A
USGS	10254005	2005-08-01	-228.40	A
USGS	10254005	2005-08-02	-228.40	A
USGS	10254005	2005-08-03	-228.40	A
USGS	10254005	2005-08-04	-228.40	A
USGS	10254005	2005-08-05	-228.40	A
USGS	10254005	2005-08-06	-228.40	A
USGS	10254005	2005-08-07	-228.40	A
USGS	10254005	2005-08-08	-228.40	A
USGS	10254005	2005-08-09	-228.40	A
USGS	10254005	2005-08-10	-228.40	A
USGS	10254005	2005-08-11	-228.40	A
USGS	10254005	2005-08-12	-228.40	A
USGS	10254005	2005-08-13	-228.40	A
USGS	10254005	2005-08-14	-228.40	A
USGS	10254005	2005-08-15	-228.40	A
USGS	10254005	2005-08-16	-228.50	A
USGS	10254005	2005-08-17	-228.50	A
USGS	10254005	2005-08-18	-228.50	A
USGS	10254005	2005-08-19	-228.50	A
USGS	10254005	2005-08-20	-228.50	A
USGS	10254005	2005-08-21	-228.50	A
USGS	10254005	2005-08-22	-228.60	A
USGS	10254005	2005-08-23	-228.60	A
USGS	10254005	2005-08-24	-228.60	A
USGS	10254005	2005-08-25	-228.60	A
USGS	10254005	2005-08-26	-228.60	A
USGS	10254005	2005-08-27	-228.60	A
USGS	10254005	2005-08-28	-228.60	A
USGS	10254005	2005-08-29	-228.60	A
USGS	10254005	2005-08-30	-228.60	A
USGS	10254005	2005-08-31	-228.60	A
USGS	10254005	2005-09-01	-228.60	A
USGS	10254005	2005-09-02	-228.70	A
USGS	10254005	2005-09-03	-228.70	A
USGS	10254005	2005-09-04	-228.70	A
USGS	10254005	2005-09-05	-228.70	A
USGS	10254005	2005-09-06	-228.70	A
USGS	10254005	2005-09-07	-228.70	A
USGS	10254005	2005-09-08	-228.70	A
USGS	10254005	2005-09-09	-228.80	A
USGS	10254005	2005-09-10	-228.80	A
USGS	10254005	2005-09-11	-228.80	A
USGS	10254005	2005-09-12	-228.90	A
USGS	10254005	2005-09-13	-228.90	A
USGS	10254005	2005-09-14	-228.90	A
USGS	10254005	2005-09-15	-229.00	A
USGS	10254005	2005-09-16	-229.00	A
USGS	10254005	2005-09-17	-229.00	A
USGS	10254005	2005-09-18	-229.00	A
USGS	10254005	2005-09-19	-229.00	A
USGS	10254005	2005-09-20	-229.00	A
USGS	10254005	2005-09-21	-229.00	A
USGS	10254005	2005-09-22	-229.00	A
USGS	10254005	2005-09-23	-229.00	A
USGS	10254005	2005-09-24	-229.00	A
USGS	10254005	2005-09-25	-229.00	A
USGS	10254005	2005-09-26	-229.00	A
USGS	10254005	2005-09-27	-229.00	A
USGS	10254005	2005-09-28	-229.00	A
USGS	10254005	2005-09-29	-229.00	A
USGS	10254005	2005-09-30	-229.00	A
USGS	10254005	2005-10-01	-229.00	A
USGS	10254005	2005-10-02	-229.00	A
USGS	10254005	2005-10-03	-229.00	A
USGS	10254005	2005-10-04	-229.00	A
USGS	10254005	2005-10-05	-229.10	A
USGS	10254005	2005-10-06	-229.10	A
USGS	10254005	2005-10-07	-229.10	A
USGS	10254005	2005-10-08	-229.10	A
USGS	10254005	2005-10-09	-229.10	A
USGS	10254005	2005-10-10	-229.10	A
USGS	10254005	2005-10-11	-229.10	A
USGS	10254005	2005-10-12	-229.20	A
USGS	10254005	2005-10-13	-229.10	A
USGS	10254005	2005-10-14	-229.20	A
USGS	10254005	2005-10-15	-229.10	A
USGS	10254005	2005-10-16	-229.10	A
USGS	10254005	2005-10-17	-229.10	A
USGS	10254005	2005-10-18	-229.10	A
USGS	10254005	2005-10-19	-229.10	A
USGS	10254005	2005-10-20	-229.10	A
USGS	10254005	2005-10-21	-229.10	A
USGS	10254005	2005-10-22	-229.10	A
USGS	10254005	2005-10-23	-229.00	A
USGS	10254005	2005-10-24	-229.00	A
USGS	10254005	2005-10-25	-229.00	A
USGS	10254005	2005-10-26	-229.00	A
USGS	10254005	2005-10-27	-229.00	A
USGS	10254005	2005-10-28	-229.00	A
USGS	10254005	2005-10-29	-229.10	A
USGS	10254005	2005-10-30	-229.10	A
USGS	10254005	2005-10-31	-229.10	A
USGS	10254005	2005-11-01	-229.10	A
USGS	10254005	2005-11-02	-229.10	A
USGS	10254005	2005-11-03	-229.10	A
USGS	10254005	2005-11-04	-229.10	A
USGS	10254005	2005-11-05	-229.10	A
USGS	10254005	2005-11-06	-229.10	A
USGS	10254005	2005-11-07	-229.10	A
USGS	10254005	2005-11-08	-229.10	A
USGS	10254005	2005-11-09	-229.10	A
USGS	10254005	2005-11-10	-229.10	A
USGS	10254005	2005-11-11	-229.10	A
USGS	10254005	2005-11-12	-229.10	A
USGS	10254005	2005-11-13	-229.10	A
USGS	10254005	2005-11-14	-229.10	A
USGS	10254005	2005-11-15	-229.10	A
USGS	10254005	2005-11-16	-229.10	A
USGS	10254005	2005-11-17	-229.10	A
USGS	10254005	2005-11-18	-229.10	A
USGS	10254005	2005-11-19	-229.10	A
USGS	10254005	2005-11-20	-229.10	A
USGS	10254005	2005-11-21	-229.00	A
USGS	10254005	2005-11-22	-229.00	A
USGS	10254005	2005-11-23	-229.00	A
USGS	10254005	2005-11-24	-229.00	A
USGS	10254005	2005-11-25	-229.00	A
USGS	10254005	2005-11-26	-229.00	A:e
USGS	10254005	2005-11-27	-229.00	A:e
USGS	10254005	2005-11-28	-229.00	A:e
USGS	10254005	2005-11-29	-229.00	A:e
USGS	10254005	2005-11-30	-229.00	A:e
USGS	10254005	2005-12-01	-229.00	A:e
USGS	10254005	2005-12-02	-229.00	A:e
USGS	10254005	2005-12-03	-229.00	A:e
USGS	10254005	2005-12-04	-229.00	A:e
USGS	10254005	2005-12-05	-229.00	A:e
USGS	10254005	2005-12-06	-229.00	A:e
USGS	10254005	2005-12-07	-229.00	A:e
USGS	10254005	2005-12-08	-229.00	A:e
USGS	10254005	2005-12-09	-229.00	A:e
USGS	10254005	2005-12-10	-229.00	A:e
USGS	10254005	2005-12-11	-229.00	A:e
USGS	10254005	2005-12-12	-229.00	A:e
USGS	10254005	2005-12-13	-229.00	A:e
USGS	10254005	2005-12-14	-229.00	A:e
USGS	10254005	2005-12-15	-229.00	A:e
USGS	10254005	2005-12-16	-229.00	A:e
USGS	10254005	2005-12-17	-229.00	A:e
USGS	10254005	2005-12-18	-229.00	A:e
USGS	10254005	2005-12-19	-229.00	A:e
USGS	10254005	2005-12-20	-229.00	A:e
USGS	10254005	2005-12-21	-229.00	A:e
USGS	10254005	2005-12-22	-229.00	A:e
USGS	10254005	2005-12-23	-229.00	A:e
USGS	10254005	2005-12-24	-228.90	A:e
USGS	10254005	2005-12-25	-228.90	A:e
USGS	10254005	2005-12-26	-228.90	A:e
USGS	10254005	2005-12-27	-228.90	A:e
USGS	10254005	2005-12-28	-228.90	A:e
USGS	10254005	2005-12-29	-228.90	A:e
USGS	10254005	2005-12-30	-228.90	A:e
USGS	10254005	2005-12-31	-228.90	A:e
USGS	10254005	2006-01-01	-228.90	A:e
USGS	10254005	2006-01-02	-228.90	A:e
USGS	10254005	2006-01-03	-228.90	A:e
USGS	10254005	2006-01-04	-228.90	A:e
USGS	10254005	2006-01-05	-228.80	A:e
USGS	10254005	2006-01-06	-228.80	A:e
USGS	10254005	2006-01-07	-228.80	A:e
USGS	10254005	2006-01-08	-228.80	A:e
USGS	10254005	2006-01-09	-228.80	A:e
USGS	10254005	2006-01-10	-228.80	A:e
USGS	10254005	2006-01-11	-228.80	A:e
USGS	10254005	2006-01-12	-228.80	A:e
USGS	10254005	2006-01-13	-228.80	A:e
USGS	10254005	2006-01-14	-228.80	A
USGS	10254005	2006-01-15	-228.80	A
USGS	10254005	2006-01-16	-228.80	A
USGS	10254005	2006-01-17	-228.80	A
USGS	10254005	2006-01-18	-228.80	A
USGS	10254005	2006-01-19	-228.80	A
USGS	10254005	2006-01-20	-228.80	A
USGS	10254005	2006-01-21	-228.80	A
USGS	10254005	2006-01-22	-228.80	A
USGS	10254005	2006-01-23	-228.80	A
USGS	10254005	2006-01-24	-228.80	A
USGS	10254005	2006-01-25	-228.80	A
USGS	10254005	2006-01-26	-228.80	A
USGS	10254005	2006-01-27	-228.80	A
USGS	10254005	2006-01-28	-228.80	A
USGS	10254005	2006-01-29	-228.80	A
USGS	10254005	2006-01-30	-228.80	A
USGS	10254005	2006-01-31	-228.80	A
USGS	10254005	2006-02-01	-228.80	A
USGS	10254005	2006-02-02	-228.70	A
USGS	10254005	2006-02-03	-228.70	A
USGS	10254005	2006-02-04	-228.70	A
USGS	10254005	2006-02-05	-228.70	A
USGS	10254005	2006-02-06	-228.70	A
USGS	10254005	2006-02-07	-228.70	A
USGS	10254005	2006-02-08	-228.70	A
USGS	10254005	2006-02-09	-228.70	A
USGS	10254005	2006-02-10	-228.70	A
USGS	10254005	2006-02-11	-228.70	A
USGS	10254005	2006-02-12	-228.70	A
USGS	10254005	2006-02-13	-228.70	A
USGS	10254005	2006-02-14	-228.60	A
USGS	10254005	2006-02-15	-228.60	A
USGS	10254005	2006-02-16	-228.60	A
USGS	10254005	2006-02-17	-228.60	A
USGS	10254005	2006-02-18	-228.60	A
USGS	10254005	2006-02-19	-228.60	A
USGS	10254005	2006-02-20	-228.60	A
USGS	10254005	2006-02-21	-228.60	A
USGS	10254005	2006-02-22	-228.60	A
USGS	10254005	2006-02-23	-228.60	A
USGS	10254005	2006-02-24	-228.60	A
USGS	10254005	2006-02-25	-228.60	A
USGS	10254005	2006-02-26	-228.60	A
USGS	10254005	2006-02-27	-228.60	A
USGS	10254005	2006-02-28	-228.60	A
USGS	10254005	2006-03-01	-228.60	A
USGS	10254005	2006-03-02	-228.60	A
USGS	10254005	2006-03-03	-228.60	A
USGS	10254005	2006-03-04	-228.60	A
USGS	10254005	2006-03-05	-228.60	A
USGS	10254005	2006-03-06	-228.60	A
USGS	10254005	2006-03-07	-228.60	A
USGS	10254005	2006-03-08	-228.50	A
USGS	10254005	2006-03-09	-228.50	A
USGS	10254005	2006-03-10	-228.50	A
USGS	10254005	2006-03-11	-228.50	A
USGS	10254005	2006-03-12	-228.50	A
USGS	10254005	2006-03-13	-228.50	A
USGS	10254005	2006-03-14	-228.50	A
USGS	10254005	2006-03-15	-228.50	A:e
USGS	10254005	2006-03-16	-228.50	A:e
USGS	10254005	2006-03-17	-228.50	A:e
USGS	10254005	2006-03-18	-228.50	A:e
USGS	10254005	2006-03-19	-228.50	A:e
USGS	10254005	2006-03-20	-228.50	A:e
USGS	10254005	2006-03-21	-228.50	A:e
USGS	10254005	2006-03-22	-228.50	A:e
USGS	10254005	2006-03-23	-228.50	A:e
USGS	10254005	2006-03-24	-228.50	A:e
USGS	10254005	2006-03-25	-228.40	A:e
USGS	10254005	2006-03-26	-228.40	A:e
USGS	10254005	2006-03-27	-228.40	A:e
USGS	10254005	2006-03-28	-228.40	A:e
USGS	10254005	2006-03-29	-228.40	A:e
USGS	10254005	2006-03-30	-228.40	A:e
USGS	10254005	2006-03-31	-228.40	A:e
USGS	10254005	2006-04-01	-228.40	A:e
USGS	10254005	2006-04-02	-228.40	A:e
USGS	10254005	2006-04-03	-228.40	A
USGS	10254005	2006-04-04	-228.40	A
USGS	10254005	2006-04-05	-228.40	A
USGS	10254005	2006-04-06	-228.40	A
USGS	10254005	2006-04-07	-228.40	A
USGS	10254005	2006-04-08	-228.40	A
USGS	10254005	2006-04-09	-228.40	A
USGS	10254005	2006-04-10	-228.40	A
USGS	10254005	2006-04-11	-228.40	A
USGS	10254005	2006-04-12	-228.40	A
USGS	10254005	2006-04-13	-228.40	A
USGS	10254005	2006-04-14	-228.40	A
USGS	10254005	2006-04-15	-228.40	A
USGS	10254005	2006-04-16	-228.40	A
USGS	10254005	2006-04-17	-228.40	A
USGS	10254005	2006-04-18	-228.40	A
USGS	10254005	2006-04-19	-228.40	A
USGS	10254005	2006-04-20	-228.40	A
USGS	10254005	2006-04-21	-228.40	A
USGS	10254005	2006-04-22	-228.40	A
USGS	10254005	2006-04-23	-228.40	A
USGS	10254005	2006-04-24	-228.40	A
USGS	10254005	2006-04-25	-228.40	A
USGS	10254005	2006-04-26	-228.40	A
USGS	10254005	2006-04-27	-228.40	A
USGS	10254005	2006-04-28	-228.40	A
USGS	10254005	2006-04-29	-228.40	A
USGS	10254005	2006-04-30	-228.40	A
USGS	10254005	2006-05-01	-228.40	A
USGS	10254005	2006-05-02	-228.40	A
USGS	10254005	2006-05-03	-228.40	A
USGS	10254005	2006-05-04	-228.40	A
USGS	10254005	2006-05-05	-228.30	A
USGS	10254005	2006-05-06	-228.30	A
USGS	10254005	2006-05-07	-228.30	A
USGS	10254005	2006-05-08	-228.30	A
USGS	10254005	2006-05-09	-228.30	A
USGS	10254005	2006-05-10	-228.30	A
USGS	10254005	2006-05-11	-228.30	A
USGS	10254005	2006-05-12	-228.30	A
USGS	10254005	2006-05-13	-228.30	A
USGS	10254005	2006-05-14	-228.30	A
USGS	10254005	2006-05-15	-228.30	A
USGS	10254005	2006-05-16	-228.30	A
USGS	10254005	2006-05-17	-228.30	A
USGS	10254005	2006-05-18	-228.30	A
USGS	10254005	2006-05-19	-228.30	A
USGS	10254005	2006-05-20	-228.30	A
USGS	10254005	2006-05-21	-228.30	A
USGS	10254005	2006-05-22	-228.30	A
USGS	10254005	2006-05-23	-228.30	A
USGS	10254005	2006-05-24	-228.30	A
USGS	10254005	2006-05-25	-228.30	A
USGS	10254005	2006-05-26	-228.40	A
USGS	10254005	2006-05-27	-228.40	A
USGS	10254005	2006-05-28	-228.40	A
USGS	10254005	2006-05-29	-228.40	A
USGS	10254005	2006-05-30	-228.40	A
USGS	10254005	2006-05-31	-228.40	A
USGS	10254005	2006-06-01	-228.40	A
USGS	10254005	2006-06-02	-228.40	A
USGS	10254005	2006-06-03	-228.40	A
USGS	10254005	2006-06-04	-228.40	A
USGS	10254005	2006-06-05	-228.40	A
USGS	10254005	2006-06-06	-228.40	A
USGS	10254005	2006-06-07	-228.40	A
USGS	10254005	2006-06-08	-228.40	A
USGS	10254005	2006-06-09	-228.40	A
USGS	10254005	2006-06-10	-228.40	A
USGS	10254005	2006-06-11	-228.40	A
USGS	10254005	2006-06-12	-228.40	A
USGS	10254005	2006-06-13	-228.40	A
USGS	10254005	2006-06-14	-228.50	A
USGS	10254005	2006-06-15	-228.50	A
USGS	10254005	2006-06-16	-228.50	A
USGS	10254005	2006-06-17	-228.50	A
USGS	10254005	2006-06-18	-228.50	A
USGS	10254005	2006-06-19	-228.50	A
USGS	10254005	2006-06-20	-228.50	A
USGS	10254005	2006-06-21	-228.50	A
USGS	10254005	2006-06-22	-228.50	A
USGS	10254005	2006-06-23	-228.50	A
USGS	10254005	2006-06-24	-228.50	A
USGS	10254005	2006-06-25	-228.50	A
USGS	10254005	2006-06-26	-228.50	A
USGS	10254005	2006-06-27	-228.50	A
USGS	10254005	2006-06-28	-228.50	A
USGS	10254005	2006-06-29	-228.50	A
USGS	10254005	2006-06-30	-228.50	A
USGS	10254005	2006-07-01	-228.50	A
USGS	10254005	2006-07-02	-228.50	A
USGS	10254005	2006-07-03	-228.50	A
USGS	10254005	2006-07-04	-228.50	A
USGS	10254005	2006-07-05	-228.50	A
USGS	10254005	2006-07-06	-228.50	A
USGS	10254005	2006-07-07	-228.50	A
USGS	10254005	2006-07-08	-228.50	A
USGS	10254005	2006-07-09	-228.50	A
USGS	10254005	2006-07-10	-228.50	A
USGS	10254005	2006-07-11	-228.50	A
USGS	10254005	2006-07-12	-228.60	A
USGS	10254005	2006-07-13	-228.60	A
USGS	10254005	2006-07-14	-228.60	A
USGS	10254005	2006-07-15	-228.60	A
USGS	10254005	2006-07-16	-228.60	A
USGS	10254005	2006-07-17	-228.60	A
USGS	10254005	2006-07-18	-228.60	A
USGS	10254005	2006-07-19	-228.60	A
USGS	10254005	2006-07-20	-228.60	A
USGS	10254005	2006-07-21	-228.60	A
USGS	10254005	2006-07-22	-228.60	A
USGS	10254005	2006-07-23	-228.60	A
USGS	10254005	2006-07-24	-228.60	A
USGS	10254005	2006-07-25	-228.60	A
USGS	10254005	2006-07-26	-228.60	A
USGS	10254005	2006-07-27	-228.60	A
USGS	10254005	2006-07-28	-228.60	A
USGS	10254005	2006-07-29	-228.70	A
USGS	10254005	2006-07-30	-228.70	A
USGS	10254005	2006-07-31	-228.80	A
USGS	10254005	2006-08-01	-228.80	A
USGS	10254005	2006-08-02	-228.80	A
USGS	10254005	2006-08-03	-228.80	A
USGS	10254005	2006-08-04	-228.80	A
USGS	10254005	2006-08-05	-228.80	A
USGS	10254005	2006-08-06	-228.80	A
USGS	10254005	2006-08-07	-228.80	A
USGS	10254005	2006-08-08	-228.80	A
USGS	10254005	2006-08-09	-228.80	A
USGS	10254005	2006-08-10	-228.80	A
USGS	10254005	2006-08-11	-228.80	A
USGS	10254005	2006-08-12	-228.80	A
USGS	10254005	2006-08-13	-228.80	A
USGS	10254005	2006-08-14	-228.80	A
USGS	10254005	2006-08-15	-228.80	A
USGS	10254005	2006-08-16	-228.90	A
USGS	10254005	2006-08-17	-228.90	A
USGS	10254005	2006-08-18	-228.90	A
USGS	10254005	2006-08-19	-228.90	A
USGS	10254005	2006-08-20	-229.00	A
USGS	10254005	2006-08-21	-229.00	A
USGS	10254005	2006-08-22	-229.00	A
USGS	10254005	2006-08-23	-229.00	A
USGS	10254005	2006-08-24	-229.00	A
USGS	10254005	2006-08-25	-229.00	A
USGS	10254005	2006-08-26	-229.00	A
USGS	10254005	2006-08-27	-229.00	A
USGS	10254005	2006-08-28	-229.10	A
USGS	10254005	2006-08-29	-229.10	A
USGS	10254005	2006-08-30	-229.10	A
USGS	10254005	2006-08-31	-229.10	A
USGS	10254005	2006-09-01	-229.10	A
USGS	10254005	2006-09-02	-229.10	A
USGS	10254005	2006-09-03	-229.10	A
USGS	10254005	2006-09-04	-229.10	A
USGS	10254005	2006-09-05	-229.10	A
USGS	10254005	2006-09-06	-229.10	A
USGS	10254005	2006-09-07	-229.10	A
USGS	10254005	2006-09-08	-229.10	A
USGS	10254005	2006-09-09	-229.10	A
USGS	10254005	2006-09-10	-229.20	A
USGS	10254005	2006-09-11	-229.20	A:e
USGS	10254005	2006-09-12	-229.20	A:e
USGS	10254005	2006-09-13	-229.20	A:e
USGS	10254005	2006-09-14	-229.30	A:e
USGS	10254005	2006-09-15	-229.30	A:e
USGS	10254005	2006-09-16	-229.30	A:e
USGS	10254005	2006-09-17	-229.30	A:e
USGS	10254005	2006-09-18	-229.30	A:e
USGS	10254005	2006-09-19	-229.30	A:e
USGS	10254005	2006-09-20	-229.40	A:e
USGS	10254005	2006-09-21	-229.40	A:e
USGS	10254005	2006-09-22	-229.40	A:e
USGS	10254005	2006-09-23	-229.40	A:e
USGS	10254005	2006-09-24	-229.50	A:e
USGS	10254005	2006-09-25	-229.50	A:e
USGS	10254005	2006-09-26	-229.50	A:e
USGS	10254005	2006-09-27	-229.50	A:e
USGS	10254005	2006-09-28	-229.50	A:e
USGS	10254005	2006-09-29	-229.50	A:e
USGS	10254005	2006-09-30	-229.50	A:e
USGS	10254005	2006-10-01	-229.40	A:e
USGS	10254005	2006-10-02	-229.50	A:e
USGS	10254005	2006-10-03	-229.50	A:e
USGS	10254005	2006-10-04	-229.50	A:e
USGS	10254005	2006-10-05	-229.50	A:e
USGS	10254005	2006-10-06	-229.50	A:e
USGS	10254005	2006-10-07	-229.50	A:e
USGS	10254005	2006-10-08	-229.50	A:e
USGS	10254005	2006-10-09	-229.50	A:e
USGS	10254005	2006-10-10	-229.50	A:e
USGS	10254005	2006-10-11	-229.50	A:e
USGS	10254005	2006-10-12	-229.50	A:e
USGS	10254005	2006-10-13	-229.50	A:e
USGS	10254005	2006-10-14	-229.50	A:e
USGS	10254005	2006-10-15	-229.50	A:e
USGS	10254005	2006-10-16	-229.60	A:e
USGS	10254005	2006-10-17	-229.60	A:e
USGS	10254005	2006-10-18	-229.60	A:e
USGS	10254005	2006-10-19	-229.60	A:e
USGS	10254005	2006-10-20	-229.60	A:e
USGS	10254005	2006-10-21	-229.60	A:e
USGS	10254005	2006-10-22	-229.60	A:e
USGS	10254005	2006-10-23	-229.60	A:e
USGS	10254005	2006-10-24	-229.60	A:e
USGS	10254005	2006-10-25	-229.60	A:e
USGS	10254005	2006-10-26	-229.60	A:e
USGS	10254005	2006-10-27	-229.60	A:e
USGS	10254005	2006-10-28	-229.60	A:e
USGS	10254005	2006-10-29	-229.70	A:e
USGS	10254005	2006-10-30	-229.70	A:e
USGS	10254005	2006-10-31	-229.70	A:e
